profile_id,condition,profile_source,evidence_label,keep_ratio,degrade_ratio,prune_ratio,adc4_scale,adc8_scale,dac_modulator_scale,laser_wallplug_scale,control_overhead_fraction,crosstalk_case,crosstalk_laser_multiplier,adc_only_energy_ratio_vs_8bit,adc_only_reduction,conversion_peripheral_energy_ratio_vs_baseline,conversion_peripheral_reduction,baseline_adc_energy_norm,suds_adc_energy_norm,baseline_non_adc_energy_norm,suds_control_energy_norm,baseline_total_energy_norm,suds_total_energy_norm
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,2.0,0.0,baseline,1.0,0.0751855167341821,0.9248144832658179,0.6456649489402997,0.3543350510597003,0.5,0.03759275836709105,0.8049999999999999,0.0,1.305,0.842592758367091
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,2.0,0.0,moderate,1.05,0.0751855167341821,0.9248144832658179,0.6504858339887309,0.34951416601126906,0.5,0.03759275836709105,0.823,0.0,1.323,0.860592758367091
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,2.0,0.0,stress,1.15,0.0751855167341821,0.9248144832658179,0.659744487393003,0.34025551260699705,0.5,0.03759275836709105,0.859,0.0,1.359,0.8965927583670911
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,2.0,0.01,baseline,1.0,0.0751855167341821,0.9248144832658179,0.6521215984297026,0.34787840157029737,0.5,0.03759275836709105,0.8049999999999999,0.00842592758367091,1.305,0.8510186859507619
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,2.0,0.01,moderate,1.05,0.0751855167341821,0.9248144832658179,0.6569906923286183,0.3430093076713817,0.5,0.03759275836709105,0.823,0.008605927583670911,1.323,0.869198685950762
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,2.0,0.01,stress,1.15,0.0751855167341821,0.9248144832658179,0.6663419322669331,0.33365806773306694,0.5,0.03759275836709105,0.859,0.00896592758367091,1.359,0.9055586859507619
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,2.0,0.03,baseline,1.0,0.0751855167341821,0.9248144832658179,0.6650348974085087,0.33496510259149126,0.5,0.03759275836709105,0.8049999999999999,0.02527778275101273,1.305,0.8678705411181038
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,2.0,0.03,moderate,1.05,0.0751855167341821,0.9248144832658179,0.670000409008393,0.32999959099160703,0.5,0.03759275836709105,0.823,0.02581778275101273,1.323,0.8864105411181038
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,2.0,0.03,stress,1.15,0.0751855167341821,0.9248144832658179,0.679536822014793,0.32046317798520696,0.5,0.03759275836709105,0.859,0.02689778275101273,1.359,0.9234905411181038
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,2.0,0.05,baseline,1.0,0.0751855167341821,0.9248144832658179,0.6779481963873146,0.3220518036126854,0.5,0.03759275836709105,0.8049999999999999,0.04212963791835456,1.305,0.8847223962854456
